Starting hyperparameter optimization...
epoch 0  | loss: 2.6078  | train_accuracy: 0.23675 | train_logloss: 2.03695 | val_accuracy: 0.20753 | val_logloss: 2.0734  |  0:00:00s
epoch 34 | loss: 1.79454 | train_accuracy: 0.37762 | train_logloss: 1.76486 | val_accuracy: 0.37998 | val_logloss: 1.81215 |  0:00:40s
epoch 35 | loss: 1.79584 | train_accuracy: 0.38273 | train_logloss: 1.75952 | val_accuracy: 0.37675 | val_logloss: 1.84739 |  0:00:41s
epoch 36 | loss: 1.79423 | train_accuracy: 0.37601 | train_logloss: 1.77028 | val_accuracy: 0.35953 | val_logloss: 1.82295 |  0:00:42s
epoch 37 | loss: 1.78782 | train_accuracy: 0.37439 | train_logloss: 1.76294 | val_accuracy: 0.35845 | val_logloss: 1.82412 |  0:00:43s
epoch 38 | loss: 1.78807 | train_accuracy: 0.37789 | train_logloss: 1.76125 | val_accuracy: 0.36168 | val_logloss: 1.83241 |  0:00:44s
epoch 39 | loss: 1.79555 | train_accuracy: 0.37762 | train_logloss: 1.757   | val_accuracy: 0.37137 | val_logloss: 1.80587 |  0:00:45s
epoch 40 | loss: 1.7926  | train_accuracy: 0.37251 | train_logloss: 1.7688  | val_accuracy: 0.36491 | val_logloss: 1.83761 |  0:00:46s
epoch 41 | loss: 1.7845  | train_accuracy: 0.37951 | train_logloss: 1.76367 | val_accuracy: 0.36921 | val_logloss: 1.81568 |  0:00:48s
epoch 42 | loss: 1.7889  | train_accuracy: 0.38462 | train_logloss: 1.76698 | val_accuracy: 0.36276 | val_logloss: 1.82286 |  0:00:49s

Early stopping occurred at epoch 42 with best_epoch = 32 and best_val_logloss = 1.80131
epoch 0  | loss: 2.21685 | train_accuracy: 0.34544 | train_logloss: 1.94826 | val_accuracy: 0.33871 | val_logloss: 1.96643 |  0:00:01s
epoch 1  | loss: 1.94527 | train_accuracy: 0.33441 | train_logloss: 1.89107 | val_accuracy: 0.33656 | val_logloss: 1.91174 |  0:00:02s
epoch 2  | loss: 1.90885 | train_accuracy: 0.36185 | train_logloss: 1.87432 | val_accuracy: 0.36774 | val_logloss: 1.90717 |  0:00:03s
epoch 3  | loss: 1.89177 | train_accuracy: 0.35862 | train_logloss: 1.86187 | val_accuracy: 0.35269 | val_logloss: 1.9039  |  0:00:04s
epoch 4  | loss: 1.86796 | train_accuracy: 0.36589 | train_logloss: 1.83315 | val_accuracy: 0.35806 | val_logloss: 1.86768 |  0:00:05s
epoch 5  | loss: 1.85696 | train_accuracy: 0.37261 | train_logloss: 1.82166 | val_accuracy: 0.36559 | val_logloss: 1.86851 |  0:00:06s
epoch 6  | loss: 1.85264 | train_accuracy: 0.37207 | train_logloss: 1.82708 | val_accuracy: 0.36344 | val_logloss: 1.87089 |  0:00:08s
epoch 7  | loss: 1.84261 | train_accuracy: 0.37423 | train_logloss: 1.81678 | val_accuracy: 0.36774 | val_logloss: 1.86568 |  0:00:09s
epoch 8  | loss: 1.83498 | train_accuracy: 0.37315 | train_logloss: 1.83024 | val_accuracy: 0.36237 | val_logloss: 1.90373 |  0:00:10s
epoch 9  | loss: 1.84724 | train_accuracy: 0.36616 | train_logloss: 1.8658  | val_accuracy: 0.34516 | val_logloss: 1.94191 |  0:00:11s
epoch 10 | loss: 1.8343  | train_accuracy: 0.37423 | train_logloss: 1.82687 | val_accuracy: 0.36452 | val_logloss: 1.88057 |  0:00:12s
epoch 11 | loss: 1.832   | train_accuracy: 0.37342 | train_logloss: 1.81744 | val_accuracy: 0.36452 | val_logloss: 1.88056 |  0:00:13s
epoch 12 | loss: 1.82679 | train_accuracy: 0.37557 | train_logloss: 1.81334 | val_accuracy: 0.36129 | val_logloss: 1.86019 |  0:00:14s
epoch 13 | loss: 1.81904 | train_accuracy: 0.3745  | train_logloss: 1.78731 | val_accuracy: 0.35914 | val_logloss: 1.8394  |  0:00:16s
epoch 14 | loss: 1.82521 | train_accuracy: 0.37019 | train_logloss: 1.7947  | val_accuracy: 0.36344 | val_logloss: 1.84407 |  0:00:17s
epoch 15 | loss: 1.81702 | train_accuracy: 0.37369 | train_logloss: 1.78656 | val_accuracy: 0.36129 | val_logloss: 1.84264 |  0:00:18s
epoch 16 | loss: 1.82196 | train_accuracy: 0.37745 | train_logloss: 1.80229 | val_accuracy: 0.36344 | val_logloss: 1.84911 |  0:00:19s
epoch 17 | loss: 1.80593 | train_accuracy: 0.37638 | train_logloss: 1.77895 | val_accuracy: 0.36237 | val_logloss: 1.82936 |  0:00:20s
epoch 18 | loss: 1.80346 | train_accuracy: 0.37907 | train_logloss: 1.77716 | val_accuracy: 0.35914 | val_logloss: 1.81701 |  0:00:21s
epoch 19 | loss: 1.79706 | train_accuracy: 0.38041 | train_logloss: 1.76452 | val_accuracy: 0.35699 | val_logloss: 1.81531 |  0:00:22s
epoch 20 | loss: 1.79466 | train_accuracy: 0.3788  | train_logloss: 1.77839 | val_accuracy: 0.36667 | val_logloss: 1.82013 |  0:00:24s
epoch 21 | loss: 1.80175 | train_accuracy: 0.37503 | train_logloss: 1.77045 | val_accuracy: 0.36989 | val_logloss: 1.82428 |  0:00:25s
epoch 22 | loss: 1.79762 | train_accuracy: 0.38337 | train_logloss: 1.76948 | val_accuracy: 0.37742 | val_logloss: 1.81073 |  0:00:26s
epoch 23 | loss: 1.792   | train_accuracy: 0.38337 | train_logloss: 1.76288 | val_accuracy: 0.37527 | val_logloss: 1.81126 |  0:00:27s
epoch 24 | loss: 1.78559 | train_accuracy: 0.38122 | train_logloss: 1.76337 | val_accuracy: 0.36989 | val_logloss: 1.81549 |  0:00:28s
epoch 25 | loss: 1.79215 | train_accuracy: 0.37503 | train_logloss: 1.77511 | val_accuracy: 0.36559 | val_logloss: 1.81495 |  0:00:29s
epoch 26 | loss: 1.78845 | train_accuracy: 0.36992 | train_logloss: 1.77088 | val_accuracy: 0.36989 | val_logloss: 1.82025 |  0:00:30s
epoch 27 | loss: 1.78321 | train_accuracy: 0.37934 | train_logloss: 1.78707 | val_accuracy: 0.37312 | val_logloss: 1.84559 |  0:00:32s
epoch 28 | loss: 1.78239 | train_accuracy: 0.37988 | train_logloss: 1.76142 | val_accuracy: 0.37312 | val_logloss: 1.81615 |  0:00:33s
epoch 29 | loss: 1.78258 | train_accuracy: 0.38526 | train_logloss: 1.74959 | val_accuracy: 0.37527 | val_logloss: 1.79527 |  0:00:34s
epoch 30 | loss: 1.78119 | train_accuracy: 0.38526 | train_logloss: 1.75244 | val_accuracy: 0.36559 | val_logloss: 1.83314 |  0:00:35s
epoch 31 | loss: 1.77913 | train_accuracy: 0.37907 | train_logloss: 1.75827 | val_accuracy: 0.36022 | val_logloss: 1.83523 |  0:00:36s
epoch 32 | loss: 1.7766  | train_accuracy: 0.38015 | train_logloss: 1.75291 | val_accuracy: 0.37527 | val_logloss: 1.8335  |  0:00:37s
epoch 33 | loss: 1.77386 | train_accuracy: 0.38822 | train_logloss: 1.73358 | val_accuracy: 0.36882 | val_logloss: 1.81035 |  0:00:38s
epoch 34 | loss: 1.77427 | train_accuracy: 0.38795 | train_logloss: 1.74083 | val_accuracy: 0.37312 | val_logloss: 1.79017 |  0:00:40s
epoch 35 | loss: 1.77179 | train_accuracy: 0.38499 | train_logloss: 1.73699 | val_accuracy: 0.36129 | val_logloss: 1.82015 |  0:00:41s
epoch 36 | loss: 1.76553 | train_accuracy: 0.38768 | train_logloss: 1.75313 | val_accuracy: 0.36989 | val_logloss: 1.81636 |  0:00:42s
epoch 37 | loss: 1.77796 | train_accuracy: 0.38553 | train_logloss: 1.74812 | val_accuracy: 0.37097 | val_logloss: 1.82144 |  0:00:43s
epoch 38 | loss: 1.76468 | train_accuracy: 0.38284 | train_logloss: 1.75656 | val_accuracy: 0.35914 | val_logloss: 1.83721 |  0:00:44s
epoch 39 | loss: 1.76829 | train_accuracy: 0.39091 | train_logloss: 1.7399  | val_accuracy: 0.36559 | val_logloss: 1.82082 |  0:00:45s
epoch 40 | loss: 1.76177 | train_accuracy: 0.38687 | train_logloss: 1.75114 | val_accuracy: 0.35699 | val_logloss: 1.84315 |  0:00:47s
epoch 41 | loss: 1.76661 | train_accuracy: 0.39144 | train_logloss: 1.72904 | val_accuracy: 0.36989 | val_logloss: 1.82099 |  0:00:48s
epoch 42 | loss: 1.75599 | train_accuracy: 0.38687 | train_logloss: 1.72476 | val_accuracy: 0.36559 | val_logloss: 1.81165 |  0:00:49s
epoch 43 | loss: 1.7648  | train_accuracy: 0.38795 | train_logloss: 1.74352 | val_accuracy: 0.35161 | val_logloss: 1.83282 |  0:00:50s
epoch 44 | loss: 1.7596  | train_accuracy: 0.38875 | train_logloss: 1.74156 | val_accuracy: 0.36344 | val_logloss: 1.82428 |  0:00:51s

Early stopping occurred at epoch 44 with best_epoch = 34 and best_val_logloss = 1.79017
epoch 0  | loss: 2.14987 | train_accuracy: 0.34329 | train_logloss: 1.91461 | val_accuracy: 0.34839 | val_logloss: 1.91939 |  0:00:01s
epoch 1  | loss: 1.9738  | train_accuracy: 0.35486 | train_logloss: 1.90493 | val_accuracy: 0.35161 | val_logloss: 1.9262  |  0:00:02s
epoch 2  | loss: 1.92189 | train_accuracy: 0.36185 | train_logloss: 1.87542 | val_accuracy: 0.36129 | val_logloss: 1.88412 |  0:00:03s
epoch 3  | loss: 1.89721 | train_accuracy: 0.36212 | train_logloss: 1.86561 | val_accuracy: 0.35699 | val_logloss: 1.89809 |  0:00:04s
epoch 4  | loss: 1.89243 | train_accuracy: 0.35217 | train_logloss: 1.89    | val_accuracy: 0.35161 | val_logloss: 1.91027 |  0:00:05s
epoch 5  | loss: 1.89267 | train_accuracy: 0.35916 | train_logloss: 1.87029 | val_accuracy: 0.35591 | val_logloss: 1.88935 |  0:00:06s
epoch 6  | loss: 1.87885 | train_accuracy: 0.3632  | train_logloss: 1.86934 | val_accuracy: 0.35269 | val_logloss: 1.88167 |  0:00:08s
epoch 7  | loss: 1.87121 | train_accuracy: 0.36427 | train_logloss: 1.86329 | val_accuracy: 0.35161 | val_logloss: 1.88278 |  0:00:09s
epoch 8  | loss: 1.87038 | train_accuracy: 0.36616 | train_logloss: 1.8368  | val_accuracy: 0.36774 | val_logloss: 1.84751 |  0:00:10s
epoch 9  | loss: 1.85682 | train_accuracy: 0.35889 | train_logloss: 1.84697 | val_accuracy: 0.35054 | val_logloss: 1.87018 |  0:00:11s
epoch 10 | loss: 1.8509  | train_accuracy: 0.36911 | train_logloss: 1.82649 | val_accuracy: 0.36774 | val_logloss: 1.84631 |  0:00:12s
epoch 11 | loss: 1.8486  | train_accuracy: 0.37127 | train_logloss: 1.83048 | val_accuracy: 0.36129 | val_logloss: 1.85648 |  0:00:13s
epoch 12 | loss: 1.83884 | train_accuracy: 0.371   | train_logloss: 1.81834 | val_accuracy: 0.35806 | val_logloss: 1.84435 |  0:00:14s
epoch 13 | loss: 1.84767 | train_accuracy: 0.36562 | train_logloss: 1.83965 | val_accuracy: 0.36129 | val_logloss: 1.86551 |  0:00:16s
epoch 14 | loss: 1.85822 | train_accuracy: 0.35566 | train_logloss: 1.84295 | val_accuracy: 0.34839 | val_logloss: 1.85036 |  0:00:17s
epoch 15 | loss: 1.84443 | train_accuracy: 0.36804 | train_logloss: 1.82322 | val_accuracy: 0.36237 | val_logloss: 1.83152 |  0:00:18s
epoch 16 | loss: 1.83338 | train_accuracy: 0.37154 | train_logloss: 1.82739 | val_accuracy: 0.37097 | val_logloss: 1.83972 |  0:00:19s
epoch 17 | loss: 1.83143 | train_accuracy: 0.3675  | train_logloss: 1.81185 | val_accuracy: 0.36882 | val_logloss: 1.83419 |  0:00:20s
epoch 18 | loss: 1.83126 | train_accuracy: 0.37315 | train_logloss: 1.8001  | val_accuracy: 0.36989 | val_logloss: 1.82476 |  0:00:21s
epoch 19 | loss: 1.82461 | train_accuracy: 0.3745  | train_logloss: 1.80663 | val_accuracy: 0.35806 | val_logloss: 1.83977 |  0:00:22s
epoch 20 | loss: 1.82241 | train_accuracy: 0.37557 | train_logloss: 1.79785 | val_accuracy: 0.36667 | val_logloss: 1.81338 |  0:00:24s
epoch 21 | loss: 1.8088  | train_accuracy: 0.37772 | train_logloss: 1.7881  | val_accuracy: 0.36882 | val_logloss: 1.80747 |  0:00:25s
epoch 22 | loss: 1.80824 | train_accuracy: 0.37342 | train_logloss: 1.79631 | val_accuracy: 0.37204 | val_logloss: 1.81983 |  0:00:26s
epoch 23 | loss: 1.80754 | train_accuracy: 0.37288 | train_logloss: 1.80626 | val_accuracy: 0.37957 | val_logloss: 1.81835 |  0:00:27s
epoch 24 | loss: 1.81334 | train_accuracy: 0.37476 | train_logloss: 1.79364 | val_accuracy: 0.36989 | val_logloss: 1.8211  |  0:00:28s
epoch 25 | loss: 1.81023 | train_accuracy: 0.38041 | train_logloss: 1.78667 | val_accuracy: 0.36989 | val_logloss: 1.81127 |  0:00:29s
epoch 26 | loss: 1.80072 | train_accuracy: 0.37799 | train_logloss: 1.78137 | val_accuracy: 0.37527 | val_logloss: 1.8053  |  0:00:30s
epoch 27 | loss: 1.80257 | train_accuracy: 0.37853 | train_logloss: 1.78748 | val_accuracy: 0.36452 | val_logloss: 1.81465 |  0:00:32s
epoch 28 | loss: 1.80353 | train_accuracy: 0.37934 | train_logloss: 1.79191 | val_accuracy: 0.36774 | val_logloss: 1.82338 |  0:00:33s
epoch 29 | loss: 1.79631 | train_accuracy: 0.38068 | train_logloss: 1.76633 | val_accuracy: 0.37634 | val_logloss: 1.79177 |  0:00:34s
epoch 30 | loss: 1.79475 | train_accuracy: 0.38687 | train_logloss: 1.76483 | val_accuracy: 0.37419 | val_logloss: 1.79773 |  0:00:35s
epoch 31 | loss: 1.79668 | train_accuracy: 0.38284 | train_logloss: 1.7733  | val_accuracy: 0.37312 | val_logloss: 1.80653 |  0:00:36s
epoch 32 | loss: 1.78859 | train_accuracy: 0.37799 | train_logloss: 1.77002 | val_accuracy: 0.36344 | val_logloss: 1.81285 |  0:00:37s
epoch 33 | loss: 1.79754 | train_accuracy: 0.37288 | train_logloss: 1.79375 | val_accuracy: 0.35591 | val_logloss: 1.82824 |  0:00:39s
epoch 34 | loss: 1.79111 | train_accuracy: 0.37772 | train_logloss: 1.77019 | val_accuracy: 0.36559 | val_logloss: 1.80605 |  0:00:40s
epoch 35 | loss: 1.78477 | train_accuracy: 0.38472 | train_logloss: 1.76365 | val_accuracy: 0.36774 | val_logloss: 1.80536 |  0:00:41s
epoch 36 | loss: 1.78926 | train_accuracy: 0.38822 | train_logloss: 1.76358 | val_accuracy: 0.37312 | val_logloss: 1.79711 |  0:00:42s
epoch 37 | loss: 1.78899 | train_accuracy: 0.3831  | train_logloss: 1.76283 | val_accuracy: 0.36129 | val_logloss: 1.8068  |  0:00:43s
epoch 38 | loss: 1.78179 | train_accuracy: 0.38983 | train_logloss: 1.77213 | val_accuracy: 0.36882 | val_logloss: 1.8039  |  0:00:44s
epoch 39 | loss: 1.77784 | train_accuracy: 0.37961 | train_logloss: 1.76719 | val_accuracy: 0.36344 | val_logloss: 1.79559 |  0:00:45s

Early stopping occurred at epoch 39 with best_epoch = 29 and best_val_logloss = 1.79177
epoch 0  | loss: 2.21896 | train_accuracy: 0.34293 | train_logloss: 1.95813 | val_accuracy: 0.34984 | val_logloss: 1.9654  |  0:00:01s
epoch 1  | loss: 1.98091 | train_accuracy: 0.34185 | train_logloss: 1.9159  | val_accuracy: 0.32723 | val_logloss: 1.92879 |  0:00:02s
epoch 2  | loss: 1.92218 | train_accuracy: 0.35987 | train_logloss: 1.89696 | val_accuracy: 0.34553 | val_logloss: 1.91786 |  0:00:03s
epoch 3  | loss: 1.88967 | train_accuracy: 0.35933 | train_logloss: 1.87055 | val_accuracy: 0.35737 | val_logloss: 1.90159 |  0:00:04s
epoch 4  | loss: 1.87597 | train_accuracy: 0.36256 | train_logloss: 1.85566 | val_accuracy: 0.35845 | val_logloss: 1.87753 |  0:00:05s
epoch 5  | loss: 1.87506 | train_accuracy: 0.3631  | train_logloss: 1.85254 | val_accuracy: 0.35414 | val_logloss: 1.87671 |  0:00:06s
epoch 6  | loss: 1.85248 | train_accuracy: 0.36713 | train_logloss: 1.8338  | val_accuracy: 0.36491 | val_logloss: 1.863   |  0:00:08s
epoch 7  | loss: 1.85275 | train_accuracy: 0.36606 | train_logloss: 1.84728 | val_accuracy: 0.36814 | val_logloss: 1.86197 |  0:00:09s
epoch 8  | loss: 1.8663  | train_accuracy: 0.37332 | train_logloss: 1.84655 | val_accuracy: 0.37567 | val_logloss: 1.86344 |  0:00:10s
epoch 9  | loss: 1.8582  | train_accuracy: 0.36579 | train_logloss: 1.82331 | val_accuracy: 0.3746  | val_logloss: 1.82942 |  0:00:11s
epoch 10 | loss: 1.84836 | train_accuracy: 0.37332 | train_logloss: 1.81755 | val_accuracy: 0.37029 | val_logloss: 1.83742 |  0:00:12s
epoch 11 | loss: 1.82746 | train_accuracy: 0.38058 | train_logloss: 1.79398 | val_accuracy: 0.3746  | val_logloss: 1.82086 |  0:00:13s
epoch 12 | loss: 1.82145 | train_accuracy: 0.37332 | train_logloss: 1.80824 | val_accuracy: 0.37675 | val_logloss: 1.84628 |  0:00:14s
epoch 13 | loss: 1.82993 | train_accuracy: 0.36606 | train_logloss: 1.81463 | val_accuracy: 0.36491 | val_logloss: 1.8427  |  0:00:16s
epoch 14 | loss: 1.82695 | train_accuracy: 0.37628 | train_logloss: 1.79253 | val_accuracy: 0.37029 | val_logloss: 1.83791 |  0:00:17s
epoch 15 | loss: 1.81655 | train_accuracy: 0.37574 | train_logloss: 1.80136 | val_accuracy: 0.37244 | val_logloss: 1.83145 |  0:00:18s
epoch 16 | loss: 1.81201 | train_accuracy: 0.37655 | train_logloss: 1.78662 | val_accuracy: 0.3746  | val_logloss: 1.81762 |  0:00:19s
epoch 17 | loss: 1.81281 | train_accuracy: 0.37843 | train_logloss: 1.78965 | val_accuracy: 0.36491 | val_logloss: 1.82183 |  0:00:20s
epoch 18 | loss: 1.79921 | train_accuracy: 0.37843 | train_logloss: 1.77803 | val_accuracy: 0.36814 | val_logloss: 1.8218  |  0:00:21s
epoch 19 | loss: 1.79835 | train_accuracy: 0.37036 | train_logloss: 1.80421 | val_accuracy: 0.36383 | val_logloss: 1.84044 |  0:00:22s
epoch 20 | loss: 1.79701 | train_accuracy: 0.37897 | train_logloss: 1.76964 | val_accuracy: 0.37137 | val_logloss: 1.8192  |  0:00:24s
epoch 21 | loss: 1.7965  | train_accuracy: 0.37977 | train_logloss: 1.76876 | val_accuracy: 0.37567 | val_logloss: 1.8139  |  0:00:25s
epoch 22 | loss: 1.79668 | train_accuracy: 0.37977 | train_logloss: 1.78031 | val_accuracy: 0.37675 | val_logloss: 1.82474 |  0:00:26s
epoch 23 | loss: 1.79654 | train_accuracy: 0.37951 | train_logloss: 1.75857 | val_accuracy: 0.36814 | val_logloss: 1.81745 |  0:00:27s
epoch 24 | loss: 1.79003 | train_accuracy: 0.38139 | train_logloss: 1.76638 | val_accuracy: 0.37567 | val_logloss: 1.82564 |  0:00:28s
epoch 25 | loss: 1.79408 | train_accuracy: 0.38273 | train_logloss: 1.75994 | val_accuracy: 0.36814 | val_logloss: 1.80994 |  0:00:29s
epoch 26 | loss: 1.78328 | train_accuracy: 0.383   | train_logloss: 1.76331 | val_accuracy: 0.37567 | val_logloss: 1.8173  |  0:00:30s
epoch 27 | loss: 1.78758 | train_accuracy: 0.38408 | train_logloss: 1.75395 | val_accuracy: 0.36491 | val_logloss: 1.79883 |  0:00:32s
epoch 28 | loss: 1.78263 | train_accuracy: 0.37924 | train_logloss: 1.76625 | val_accuracy: 0.36706 | val_logloss: 1.8246  |  0:00:33s
epoch 29 | loss: 1.78207 | train_accuracy: 0.3865  | train_logloss: 1.7548  | val_accuracy: 0.36491 | val_logloss: 1.81701 |  0:00:34s
epoch 30 | loss: 1.78549 | train_accuracy: 0.38704 | train_logloss: 1.76375 | val_accuracy: 0.3789  | val_logloss: 1.81137 |  0:00:35s
epoch 31 | loss: 1.79459 | train_accuracy: 0.38488 | train_logloss: 1.76981 | val_accuracy: 0.38428 | val_logloss: 1.81567 |  0:00:36s
epoch 32 | loss: 1.78202 | train_accuracy: 0.38784 | train_logloss: 1.75717 | val_accuracy: 0.37783 | val_logloss: 1.81111 |  0:00:37s
epoch 33 | loss: 1.78011 | train_accuracy: 0.38462 | train_logloss: 1.74689 | val_accuracy: 0.3789  | val_logloss: 1.79881 |  0:00:38s
epoch 34 | loss: 1.77951 | train_accuracy: 0.38973 | train_logloss: 1.74444 | val_accuracy: 0.38536 | val_logloss: 1.80065 |  0:00:40s
epoch 35 | loss: 1.77174 | train_accuracy: 0.38757 | train_logloss: 1.74189 | val_accuracy: 0.38536 | val_logloss: 1.80686 |  0:00:41s
epoch 36 | loss: 1.77467 | train_accuracy: 0.38811 | train_logloss: 1.74471 | val_accuracy: 0.36276 | val_logloss: 1.81113 |  0:00:42s
epoch 37 | loss: 1.78421 | train_accuracy: 0.38569 | train_logloss: 1.74829 | val_accuracy: 0.3746  | val_logloss: 1.81708 |  0:00:43s
epoch 38 | loss: 1.77342 | train_accuracy: 0.38381 | train_logloss: 1.74076 | val_accuracy: 0.3789  | val_logloss: 1.81057 |  0:00:44s
epoch 39 | loss: 1.76853 | train_accuracy: 0.38193 | train_logloss: 1.75954 | val_accuracy: 0.38105 | val_logloss: 1.81391 |  0:00:45s
epoch 40 | loss: 1.76426 | train_accuracy: 0.38731 | train_logloss: 1.74235 | val_accuracy: 0.37675 | val_logloss: 1.81747 |  0:00:47s
epoch 41 | loss: 1.76345 | train_accuracy: 0.39242 | train_logloss: 1.73048 | val_accuracy: 0.37567 | val_logloss: 1.81075 |  0:00:48s
epoch 42 | loss: 1.76708 | train_accuracy: 0.38515 | train_logloss: 1.74464 | val_accuracy: 0.38105 | val_logloss: 1.81922 |  0:00:49s
epoch 43 | loss: 1.76696 | train_accuracy: 0.38488 | train_logloss: 1.76773 | val_accuracy: 0.3606  | val_logloss: 1.83539 |  0:00:50s

Early stopping occurred at epoch 43 with best_epoch = 33 and best_val_logloss = 1.79881
epoch 0  | loss: 2.17331 | train_accuracy: 0.32249 | train_logloss: 1.96413 | val_accuracy: 0.32078 | val_logloss: 1.99002 |  0:00:01s
epoch 1  | loss: 1.95925 | train_accuracy: 0.35126 | train_logloss: 1.90944 | val_accuracy: 0.35307 | val_logloss: 1.92045 |  0:00:02s
epoch 2  | loss: 1.89968 | train_accuracy: 0.36444 | train_logloss: 1.86547 | val_accuracy: 0.35953 | val_logloss: 1.89586 |  0:00:03s
epoch 3  | loss: 1.88487 | train_accuracy: 0.36364 | train_logloss: 1.84956 | val_accuracy: 0.35737 | val_logloss: 1.88261 |  0:00:04s
epoch 4  | loss: 1.86864 | train_accuracy: 0.36122 | train_logloss: 1.84481 | val_accuracy: 0.36383 | val_logloss: 1.86561 |  0:00:05s
epoch 5  | loss: 1.85928 | train_accuracy: 0.36713 | train_logloss: 1.84007 | val_accuracy: 0.36276 | val_logloss: 1.87203 |  0:00:06s
epoch 6  | loss: 1.85516 | train_accuracy: 0.36955 | train_logloss: 1.82519 | val_accuracy: 0.36491 | val_logloss: 1.8816  |  0:00:07s
epoch 7  | loss: 1.84387 | train_accuracy: 0.36902 | train_logloss: 1.82714 | val_accuracy: 0.36814 | val_logloss: 1.8644  |  0:00:09s
epoch 8  | loss: 1.83717 | train_accuracy: 0.3752  | train_logloss: 1.81554 | val_accuracy: 0.36491 | val_logloss: 1.85903 |  0:00:10s
epoch 9  | loss: 1.83122 | train_accuracy: 0.37036 | train_logloss: 1.80601 | val_accuracy: 0.36383 | val_logloss: 1.86861 |  0:00:11s
epoch 10 | loss: 1.82477 | train_accuracy: 0.37439 | train_logloss: 1.8021  | val_accuracy: 0.36814 | val_logloss: 1.85532 |  0:00:12s
epoch 11 | loss: 1.82873 | train_accuracy: 0.36955 | train_logloss: 1.80491 | val_accuracy: 0.37244 | val_logloss: 1.85637 |  0:00:13s
epoch 12 | loss: 1.81649 | train_accuracy: 0.37601 | train_logloss: 1.79199 | val_accuracy: 0.36814 | val_logloss: 1.84402 |  0:00:14s
epoch 13 | loss: 1.80396 | train_accuracy: 0.37493 | train_logloss: 1.78673 | val_accuracy: 0.36706 | val_logloss: 1.83286 |  0:00:15s
epoch 14 | loss: 1.81574 | train_accuracy: 0.37224 | train_logloss: 1.77522 | val_accuracy: 0.37567 | val_logloss: 1.8253  |  0:00:17s
epoch 15 | loss: 1.79964 | train_accuracy: 0.38004 | train_logloss: 1.76171 | val_accuracy: 0.37137 | val_logloss: 1.83514 |  0:00:18s
epoch 16 | loss: 1.79909 | train_accuracy: 0.38246 | train_logloss: 1.77568 | val_accuracy: 0.37029 | val_logloss: 1.84191 |  0:00:19s
epoch 17 | loss: 1.79461 | train_accuracy: 0.383   | train_logloss: 1.77108 | val_accuracy: 0.3789  | val_logloss: 1.81477 |  0:00:20s
epoch 18 | loss: 1.80577 | train_accuracy: 0.37493 | train_logloss: 1.79456 | val_accuracy: 0.3746  | val_logloss: 1.8499  |  0:00:21s
epoch 19 | loss: 1.80903 | train_accuracy: 0.36902 | train_logloss: 1.7814  | val_accuracy: 0.36491 | val_logloss: 1.83174 |  0:00:22s
epoch 20 | loss: 1.79523 | train_accuracy: 0.37951 | train_logloss: 1.76723 | val_accuracy: 0.37783 | val_logloss: 1.81221 |  0:00:23s
epoch 21 | loss: 1.78952 | train_accuracy: 0.3752  | train_logloss: 1.76564 | val_accuracy: 0.36921 | val_logloss: 1.82826 |  0:00:25s
epoch 22 | loss: 1.79515 | train_accuracy: 0.37897 | train_logloss: 1.78584 | val_accuracy: 0.37567 | val_logloss: 1.84485 |  0:00:26s
epoch 23 | loss: 1.78907 | train_accuracy: 0.37789 | train_logloss: 1.75203 | val_accuracy: 0.37675 | val_logloss: 1.82961 |  0:00:27s
epoch 24 | loss: 1.78271 | train_accuracy: 0.37332 | train_logloss: 1.7852  | val_accuracy: 0.37998 | val_logloss: 1.8551  |  0:00:28s
epoch 25 | loss: 1.78851 | train_accuracy: 0.38139 | train_logloss: 1.7612  | val_accuracy: 0.38428 | val_logloss: 1.81886 |  0:00:29s
epoch 26 | loss: 1.78196 | train_accuracy: 0.38004 | train_logloss: 1.74868 | val_accuracy: 0.37567 | val_logloss: 1.81326 |  0:00:30s
epoch 27 | loss: 1.78438 | train_accuracy: 0.37897 | train_logloss: 1.76091 | val_accuracy: 0.37675 | val_logloss: 1.81752 |  0:00:32s
epoch 28 | loss: 1.78391 | train_accuracy: 0.38112 | train_logloss: 1.74989 | val_accuracy: 0.38644 | val_logloss: 1.79988 |  0:00:33s
epoch 29 | loss: 1.7786  | train_accuracy: 0.37843 | train_logloss: 1.74609 | val_accuracy: 0.38321 | val_logloss: 1.80937 |  0:00:34s
epoch 30 | loss: 1.77514 | train_accuracy: 0.38004 | train_logloss: 1.75139 | val_accuracy: 0.38321 | val_logloss: 1.81435 |  0:00:35s
epoch 31 | loss: 1.7747  | train_accuracy: 0.37924 | train_logloss: 1.76004 | val_accuracy: 0.37029 | val_logloss: 1.82605 |  0:00:36s
epoch 32 | loss: 1.77431 | train_accuracy: 0.37897 | train_logloss: 1.74103 | val_accuracy: 0.3746  | val_logloss: 1.80115 |  0:00:37s
epoch 33 | loss: 1.78201 | train_accuracy: 0.37547 | train_logloss: 1.75008 | val_accuracy: 0.37029 | val_logloss: 1.83216 |  0:00:38s
epoch 34 | loss: 1.7807  | train_accuracy: 0.37951 | train_logloss: 1.74333 | val_accuracy: 0.37352 | val_logloss: 1.80837 |  0:00:40s
epoch 35 | loss: 1.76824 | train_accuracy: 0.3787  | train_logloss: 1.74444 | val_accuracy: 0.37567 | val_logloss: 1.81287 |  0:00:41s
