Starting hyperparameter optimization...
epoch 0  | loss: 3.32358 | train_accuracy: 0.0495  | train_logloss: 3.34511 | val_accuracy: 0.06022 | val_logloss: 3.29988 |  0:00:00s
epoch 13 | loss: 1.33888 | train_accuracy: 0.54061 | train_logloss: 1.2243  | val_accuracy: 0.48547 | val_logloss: 1.35733 |  0:00:06s
epoch 14 | loss: 1.32584 | train_accuracy: 0.52421 | train_logloss: 1.24586 | val_accuracy: 0.48224 | val_logloss: 1.36452 |  0:00:06s
epoch 15 | loss: 1.30621 | train_accuracy: 0.54572 | train_logloss: 1.19262 | val_accuracy: 0.49839 | val_logloss: 1.33976 |  0:00:07s
epoch 16 | loss: 1.32041 | train_accuracy: 0.55487 | train_logloss: 1.18254 | val_accuracy: 0.51023 | val_logloss: 1.31821 |  0:00:07s
epoch 17 | loss: 1.30859 | train_accuracy: 0.54976 | train_logloss: 1.18248 | val_accuracy: 0.50054 | val_logloss: 1.29901 |  0:00:08s
epoch 18 | loss: 1.28925 | train_accuracy: 0.5546  | train_logloss: 1.17636 | val_accuracy: 0.51023 | val_logloss: 1.32227 |  0:00:08s
epoch 19 | loss: 1.27631 | train_accuracy: 0.5511  | train_logloss: 1.17202 | val_accuracy: 0.50377 | val_logloss: 1.34347 |  0:00:09s
epoch 20 | loss: 1.28942 | train_accuracy: 0.55621 | train_logloss: 1.18737 | val_accuracy: 0.50054 | val_logloss: 1.32308 |  0:00:09s
epoch 21 | loss: 1.24131 | train_accuracy: 0.56132 | train_logloss: 1.16552 | val_accuracy: 0.49839 | val_logloss: 1.34117 |  0:00:09s
epoch 22 | loss: 1.26389 | train_accuracy: 0.56025 | train_logloss: 1.16307 | val_accuracy: 0.50269 | val_logloss: 1.34217 |  0:00:10s
epoch 23 | loss: 1.26949 | train_accuracy: 0.54949 | train_logloss: 1.18771 | val_accuracy: 0.50915 | val_logloss: 1.34045 |  0:00:10s
epoch 24 | loss: 1.25203 | train_accuracy: 0.54707 | train_logloss: 1.17526 | val_accuracy: 0.49085 | val_logloss: 1.36134 |  0:00:11s
epoch 25 | loss: 1.23859 | train_accuracy: 0.55325 | train_logloss: 1.15907 | val_accuracy: 0.50915 | val_logloss: 1.33866 |  0:00:11s
epoch 26 | loss: 1.25926 | train_accuracy: 0.57719 | train_logloss: 1.13429 | val_accuracy: 0.51884 | val_logloss: 1.32962 |  0:00:12s
epoch 27 | loss: 1.2391  | train_accuracy: 0.55621 | train_logloss: 1.15068 | val_accuracy: 0.49731 | val_logloss: 1.37677 |  0:00:12s

Early stopping occurred at epoch 27 with best_epoch = 17 and best_val_logloss = 1.29901
epoch 0  | loss: 2.4339  | train_accuracy: 0.30904 | train_logloss: 2.06577 | val_accuracy: 0.28741 | val_logloss: 2.11112 |  0:00:00s
epoch 1  | loss: 1.85059 | train_accuracy: 0.40855 | train_logloss: 1.67562 | val_accuracy: 0.39505 | val_logloss: 1.74565 |  0:00:00s
epoch 2  | loss: 1.66867 | train_accuracy: 0.43034 | train_logloss: 1.54508 | val_accuracy: 0.42196 | val_logloss: 1.56861 |  0:00:01s
epoch 3  | loss: 1.5709  | train_accuracy: 0.47122 | train_logloss: 1.43416 | val_accuracy: 0.47686 | val_logloss: 1.41576 |  0:00:01s
epoch 4  | loss: 1.51191 | train_accuracy: 0.47875 | train_logloss: 1.43238 | val_accuracy: 0.48654 | val_logloss: 1.41841 |  0:00:02s
epoch 5  | loss: 1.47683 | train_accuracy: 0.50941 | train_logloss: 1.36819 | val_accuracy: 0.52099 | val_logloss: 1.35368 |  0:00:02s
epoch 6  | loss: 1.42445 | train_accuracy: 0.50753 | train_logloss: 1.31471 | val_accuracy: 0.52207 | val_logloss: 1.29543 |  0:00:03s
epoch 7  | loss: 1.38981 | train_accuracy: 0.52985 | train_logloss: 1.27706 | val_accuracy: 0.50807 | val_logloss: 1.2909  |  0:00:03s
epoch 8  | loss: 1.40629 | train_accuracy: 0.50081 | train_logloss: 1.31113 | val_accuracy: 0.493   | val_logloss: 1.33667 |  0:00:03s
epoch 9  | loss: 1.3865  | train_accuracy: 0.52098 | train_logloss: 1.29487 | val_accuracy: 0.48009 | val_logloss: 1.32661 |  0:00:04s
epoch 10 | loss: 1.39857 | train_accuracy: 0.51721 | train_logloss: 1.28493 | val_accuracy: 0.50054 | val_logloss: 1.30143 |  0:00:04s
epoch 11 | loss: 1.38458 | train_accuracy: 0.53308 | train_logloss: 1.24098 | val_accuracy: 0.52422 | val_logloss: 1.261   |  0:00:05s
epoch 12 | loss: 1.37089 | train_accuracy: 0.5234  | train_logloss: 1.26205 | val_accuracy: 0.52314 | val_logloss: 1.28748 |  0:00:05s
epoch 13 | loss: 1.3408  | train_accuracy: 0.52985 | train_logloss: 1.26107 | val_accuracy: 0.51668 | val_logloss: 1.27046 |  0:00:06s
epoch 14 | loss: 1.34111 | train_accuracy: 0.54276 | train_logloss: 1.22511 | val_accuracy: 0.52099 | val_logloss: 1.25946 |  0:00:06s
epoch 15 | loss: 1.32565 | train_accuracy: 0.52824 | train_logloss: 1.24236 | val_accuracy: 0.51346 | val_logloss: 1.28821 |  0:00:07s
epoch 16 | loss: 1.33634 | train_accuracy: 0.51452 | train_logloss: 1.26073 | val_accuracy: 0.50161 | val_logloss: 1.28971 |  0:00:07s
epoch 17 | loss: 1.31327 | train_accuracy: 0.53765 | train_logloss: 1.20563 | val_accuracy: 0.507   | val_logloss: 1.26389 |  0:00:08s
epoch 18 | loss: 1.32645 | train_accuracy: 0.53147 | train_logloss: 1.21303 | val_accuracy: 0.51991 | val_logloss: 1.26641 |  0:00:08s
epoch 19 | loss: 1.31862 | train_accuracy: 0.54357 | train_logloss: 1.19199 | val_accuracy: 0.52099 | val_logloss: 1.24612 |  0:00:08s
epoch 20 | loss: 1.3131  | train_accuracy: 0.5355  | train_logloss: 1.21159 | val_accuracy: 0.51453 | val_logloss: 1.24779 |  0:00:09s
epoch 21 | loss: 1.30578 | train_accuracy: 0.54088 | train_logloss: 1.19201 | val_accuracy: 0.52422 | val_logloss: 1.2543  |  0:00:09s
epoch 22 | loss: 1.30846 | train_accuracy: 0.54545 | train_logloss: 1.21237 | val_accuracy: 0.507   | val_logloss: 1.29172 |  0:00:10s
epoch 23 | loss: 1.2972  | train_accuracy: 0.55352 | train_logloss: 1.2012  | val_accuracy: 0.51668 | val_logloss: 1.26228 |  0:00:10s
epoch 24 | loss: 1.30652 | train_accuracy: 0.55944 | train_logloss: 1.17911 | val_accuracy: 0.51776 | val_logloss: 1.21617 |  0:00:11s
epoch 25 | loss: 1.29435 | train_accuracy: 0.55729 | train_logloss: 1.19043 | val_accuracy: 0.54252 | val_logloss: 1.25983 |  0:00:11s
epoch 26 | loss: 1.27101 | train_accuracy: 0.54411 | train_logloss: 1.19331 | val_accuracy: 0.52422 | val_logloss: 1.26807 |  0:00:12s
epoch 27 | loss: 1.28906 | train_accuracy: 0.54788 | train_logloss: 1.17195 | val_accuracy: 0.53068 | val_logloss: 1.22329 |  0:00:12s
epoch 28 | loss: 1.27097 | train_accuracy: 0.56509 | train_logloss: 1.15286 | val_accuracy: 0.53068 | val_logloss: 1.22761 |  0:00:13s
epoch 29 | loss: 1.27417 | train_accuracy: 0.55648 | train_logloss: 1.18071 | val_accuracy: 0.52099 | val_logloss: 1.2497  |  0:00:13s
epoch 30 | loss: 1.28133 | train_accuracy: 0.54976 | train_logloss: 1.18189 | val_accuracy: 0.52745 | val_logloss: 1.2515  |  0:00:13s
epoch 31 | loss: 1.27237 | train_accuracy: 0.55863 | train_logloss: 1.16324 | val_accuracy: 0.5253  | val_logloss: 1.22138 |  0:00:14s
epoch 32 | loss: 1.27278 | train_accuracy: 0.56159 | train_logloss: 1.1575  | val_accuracy: 0.51668 | val_logloss: 1.23843 |  0:00:14s
epoch 33 | loss: 1.27258 | train_accuracy: 0.55352 | train_logloss: 1.16497 | val_accuracy: 0.52745 | val_logloss: 1.22585 |  0:00:15s
epoch 34 | loss: 1.27272 | train_accuracy: 0.55944 | train_logloss: 1.14906 | val_accuracy: 0.53175 | val_logloss: 1.22329 |  0:00:15s

Early stopping occurred at epoch 34 with best_epoch = 24 and best_val_logloss = 1.21617
epoch 0  | loss: 2.37078 | train_accuracy: 0.33889 | train_logloss: 1.99763 | val_accuracy: 0.32078 | val_logloss: 2.14283 |  0:00:00s
epoch 1  | loss: 1.7251  | train_accuracy: 0.45024 | train_logloss: 1.54367 | val_accuracy: 0.44026 | val_logloss: 1.60212 |  0:00:00s
epoch 2  | loss: 1.55898 | train_accuracy: 0.46315 | train_logloss: 1.4397  | val_accuracy: 0.46179 | val_logloss: 1.52061 |  0:00:01s
epoch 3  | loss: 1.49636 | train_accuracy: 0.49112 | train_logloss: 1.42131 | val_accuracy: 0.48332 | val_logloss: 1.50264 |  0:00:01s
epoch 4  | loss: 1.43075 | train_accuracy: 0.51157 | train_logloss: 1.33681 | val_accuracy: 0.50807 | val_logloss: 1.41186 |  0:00:02s
epoch 5  | loss: 1.39071 | train_accuracy: 0.52824 | train_logloss: 1.26604 | val_accuracy: 0.51238 | val_logloss: 1.36501 |  0:00:02s
epoch 6  | loss: 1.38051 | train_accuracy: 0.53093 | train_logloss: 1.24772 | val_accuracy: 0.52314 | val_logloss: 1.34815 |  0:00:03s
epoch 7  | loss: 1.34612 | train_accuracy: 0.54276 | train_logloss: 1.23015 | val_accuracy: 0.52207 | val_logloss: 1.33245 |  0:00:03s
epoch 8  | loss: 1.3427  | train_accuracy: 0.54653 | train_logloss: 1.21303 | val_accuracy: 0.50915 | val_logloss: 1.32289 |  0:00:04s
epoch 9  | loss: 1.33633 | train_accuracy: 0.5546  | train_logloss: 1.20883 | val_accuracy: 0.52853 | val_logloss: 1.31312 |  0:00:04s
epoch 10 | loss: 1.31262 | train_accuracy: 0.53819 | train_logloss: 1.22968 | val_accuracy: 0.52099 | val_logloss: 1.34998 |  0:00:04s
epoch 11 | loss: 1.33814 | train_accuracy: 0.55191 | train_logloss: 1.21622 | val_accuracy: 0.51884 | val_logloss: 1.33344 |  0:00:05s
epoch 12 | loss: 1.31485 | train_accuracy: 0.54653 | train_logloss: 1.21027 | val_accuracy: 0.51668 | val_logloss: 1.32236 |  0:00:05s
epoch 13 | loss: 1.29204 | train_accuracy: 0.5433  | train_logloss: 1.20242 | val_accuracy: 0.50161 | val_logloss: 1.32721 |  0:00:06s
epoch 14 | loss: 1.28284 | train_accuracy: 0.55836 | train_logloss: 1.17674 | val_accuracy: 0.51561 | val_logloss: 1.31525 |  0:00:06s
epoch 15 | loss: 1.27485 | train_accuracy: 0.54814 | train_logloss: 1.17496 | val_accuracy: 0.51238 | val_logloss: 1.31583 |  0:00:07s
epoch 16 | loss: 1.30518 | train_accuracy: 0.54115 | train_logloss: 1.17996 | val_accuracy: 0.51453 | val_logloss: 1.32987 |  0:00:07s
epoch 17 | loss: 1.28513 | train_accuracy: 0.56885 | train_logloss: 1.16815 | val_accuracy: 0.507   | val_logloss: 1.32513 |  0:00:08s
epoch 18 | loss: 1.24841 | train_accuracy: 0.56159 | train_logloss: 1.15217 | val_accuracy: 0.52207 | val_logloss: 1.31879 |  0:00:08s
epoch 19 | loss: 1.27056 | train_accuracy: 0.53846 | train_logloss: 1.20059 | val_accuracy: 0.50269 | val_logloss: 1.37812 |  0:00:08s

Early stopping occurred at epoch 19 with best_epoch = 9 and best_val_logloss = 1.31312
epoch 0  | loss: 2.28761 | train_accuracy: 0.31127 | train_logloss: 2.02404 | val_accuracy: 0.32151 | val_logloss: 2.00367 |  0:00:00s
epoch 1  | loss: 1.71224 | train_accuracy: 0.39736 | train_logloss: 1.65163 | val_accuracy: 0.41505 | val_logloss: 1.63638 |  0:00:00s
epoch 2  | loss: 1.57207 | train_accuracy: 0.44848 | train_logloss: 1.47443 | val_accuracy: 0.45484 | val_logloss: 1.48765 |  0:00:01s
epoch 3  | loss: 1.48962 | train_accuracy: 0.47915 | train_logloss: 1.38494 | val_accuracy: 0.48065 | val_logloss: 1.42384 |  0:00:01s
epoch 4  | loss: 1.41118 | train_accuracy: 0.48507 | train_logloss: 1.35838 | val_accuracy: 0.51075 | val_logloss: 1.39161 |  0:00:02s
epoch 5  | loss: 1.38749 | train_accuracy: 0.49556 | train_logloss: 1.31218 | val_accuracy: 0.51935 | val_logloss: 1.34816 |  0:00:02s
epoch 6  | loss: 1.39034 | train_accuracy: 0.48426 | train_logloss: 1.34061 | val_accuracy: 0.4828  | val_logloss: 1.38708 |  0:00:03s
epoch 7  | loss: 1.35849 | train_accuracy: 0.53457 | train_logloss: 1.23848 | val_accuracy: 0.54194 | val_logloss: 1.28743 |  0:00:03s
epoch 8  | loss: 1.34286 | train_accuracy: 0.54318 | train_logloss: 1.22844 | val_accuracy: 0.53656 | val_logloss: 1.29059 |  0:00:04s
epoch 9  | loss: 1.33082 | train_accuracy: 0.53538 | train_logloss: 1.2258  | val_accuracy: 0.54194 | val_logloss: 1.28751 |  0:00:04s
epoch 10 | loss: 1.30787 | train_accuracy: 0.51897 | train_logloss: 1.25007 | val_accuracy: 0.51828 | val_logloss: 1.30643 |  0:00:04s
epoch 11 | loss: 1.34517 | train_accuracy: 0.51655 | train_logloss: 1.27197 | val_accuracy: 0.53333 | val_logloss: 1.31591 |  0:00:05s
epoch 12 | loss: 1.32181 | train_accuracy: 0.53161 | train_logloss: 1.22434 | val_accuracy: 0.52796 | val_logloss: 1.28044 |  0:00:05s
epoch 13 | loss: 1.30556 | train_accuracy: 0.52838 | train_logloss: 1.25907 | val_accuracy: 0.53011 | val_logloss: 1.30091 |  0:00:06s
epoch 14 | loss: 1.31809 | train_accuracy: 0.54345 | train_logloss: 1.21387 | val_accuracy: 0.52043 | val_logloss: 1.26846 |  0:00:06s
epoch 15 | loss: 1.30609 | train_accuracy: 0.54103 | train_logloss: 1.20165 | val_accuracy: 0.53226 | val_logloss: 1.26656 |  0:00:07s
epoch 16 | loss: 1.26915 | train_accuracy: 0.54506 | train_logloss: 1.19521 | val_accuracy: 0.53333 | val_logloss: 1.2846  |  0:00:07s
epoch 17 | loss: 1.30964 | train_accuracy: 0.5456  | train_logloss: 1.19519 | val_accuracy: 0.53656 | val_logloss: 1.27136 |  0:00:08s
epoch 18 | loss: 1.27839 | train_accuracy: 0.54722 | train_logloss: 1.20109 | val_accuracy: 0.53548 | val_logloss: 1.27388 |  0:00:08s
epoch 19 | loss: 1.30357 | train_accuracy: 0.53511 | train_logloss: 1.21806 | val_accuracy: 0.53226 | val_logloss: 1.30145 |  0:00:08s
epoch 20 | loss: 1.26832 | train_accuracy: 0.54775 | train_logloss: 1.18256 | val_accuracy: 0.51935 | val_logloss: 1.2882  |  0:00:09s
epoch 21 | loss: 1.28143 | train_accuracy: 0.54291 | train_logloss: 1.20344 | val_accuracy: 0.52581 | val_logloss: 1.26915 |  0:00:09s
epoch 22 | loss: 1.28986 | train_accuracy: 0.53376 | train_logloss: 1.20707 | val_accuracy: 0.52151 | val_logloss: 1.30866 |  0:00:10s
epoch 23 | loss: 1.2698  | train_accuracy: 0.5534  | train_logloss: 1.16805 | val_accuracy: 0.53978 | val_logloss: 1.26844 |  0:00:10s
epoch 24 | loss: 1.26619 | train_accuracy: 0.55905 | train_logloss: 1.1667  | val_accuracy: 0.53226 | val_logloss: 1.27068 |  0:00:11s
epoch 25 | loss: 1.27033 | train_accuracy: 0.54426 | train_logloss: 1.17393 | val_accuracy: 0.53333 | val_logloss: 1.27322 |  0:00:11s

Early stopping occurred at epoch 25 with best_epoch = 15 and best_val_logloss = 1.26656
epoch 0  | loss: 2.23557 | train_accuracy: 0.32795 | train_logloss: 2.01591 | val_accuracy: 0.32258 | val_logloss: 2.08243 |  0:00:00s
epoch 1  | loss: 1.71218 | train_accuracy: 0.41485 | train_logloss: 1.63454 | val_accuracy: 0.39785 | val_logloss: 1.6906  |  0:00:00s
epoch 2  | loss: 1.54888 | train_accuracy: 0.46651 | train_logloss: 1.46861 | val_accuracy: 0.45376 | val_logloss: 1.48986 |  0:00:01s
epoch 3  | loss: 1.48965 | train_accuracy: 0.49018 | train_logloss: 1.38165 | val_accuracy: 0.46667 | val_logloss: 1.43353 |  0:00:01s
epoch 4  | loss: 1.4762  | train_accuracy: 0.50148 | train_logloss: 1.3289  | val_accuracy: 0.49247 | val_logloss: 1.36373 |  0:00:02s
epoch 5  | loss: 1.40803 | train_accuracy: 0.51305 | train_logloss: 1.28464 | val_accuracy: 0.49677 | val_logloss: 1.3223  |  0:00:02s
epoch 6  | loss: 1.36707 | train_accuracy: 0.49018 | train_logloss: 1.302   | val_accuracy: 0.48602 | val_logloss: 1.34681 |  0:00:03s
epoch 7  | loss: 1.38834 | train_accuracy: 0.52838 | train_logloss: 1.24866 | val_accuracy: 0.51183 | val_logloss: 1.2972  |  0:00:03s
epoch 8  | loss: 1.37136 | train_accuracy: 0.53215 | train_logloss: 1.25452 | val_accuracy: 0.52043 | val_logloss: 1.30228 |  0:00:04s
epoch 9  | loss: 1.36572 | train_accuracy: 0.52731 | train_logloss: 1.24171 | val_accuracy: 0.53441 | val_logloss: 1.29765 |  0:00:04s
epoch 10 | loss: 1.34235 | train_accuracy: 0.53349 | train_logloss: 1.23103 | val_accuracy: 0.5172  | val_logloss: 1.30792 |  0:00:04s
epoch 11 | loss: 1.35398 | train_accuracy: 0.54668 | train_logloss: 1.22876 | val_accuracy: 0.52581 | val_logloss: 1.30118 |  0:00:05s
epoch 12 | loss: 1.31077 | train_accuracy: 0.54049 | train_logloss: 1.21992 | val_accuracy: 0.53118 | val_logloss: 1.29495 |  0:00:05s
epoch 13 | loss: 1.32203 | train_accuracy: 0.54587 | train_logloss: 1.21474 | val_accuracy: 0.54301 | val_logloss: 1.27805 |  0:00:06s
epoch 14 | loss: 1.30826 | train_accuracy: 0.52246 | train_logloss: 1.27705 | val_accuracy: 0.5129  | val_logloss: 1.32785 |  0:00:06s
epoch 15 | loss: 1.32139 | train_accuracy: 0.53914 | train_logloss: 1.21385 | val_accuracy: 0.51398 | val_logloss: 1.30031 |  0:00:07s
epoch 16 | loss: 1.32737 | train_accuracy: 0.5343  | train_logloss: 1.2244  | val_accuracy: 0.53333 | val_logloss: 1.31567 |  0:00:07s
epoch 17 | loss: 1.32275 | train_accuracy: 0.53296 | train_logloss: 1.24907 | val_accuracy: 0.50215 | val_logloss: 1.33258 |  0:00:08s
epoch 18 | loss: 1.31215 | train_accuracy: 0.54183 | train_logloss: 1.20019 | val_accuracy: 0.52151 | val_logloss: 1.29606 |  0:00:08s
epoch 19 | loss: 1.27738 | train_accuracy: 0.54049 | train_logloss: 1.19575 | val_accuracy: 0.51183 | val_logloss: 1.27684 |  0:00:08s
epoch 20 | loss: 1.29241 | train_accuracy: 0.53161 | train_logloss: 1.21927 | val_accuracy: 0.5172  | val_logloss: 1.29636 |  0:00:09s
epoch 21 | loss: 1.29857 | train_accuracy: 0.55098 | train_logloss: 1.1864  | val_accuracy: 0.52366 | val_logloss: 1.25156 |  0:00:09s
epoch 22 | loss: 1.27222 | train_accuracy: 0.55663 | train_logloss: 1.17904 | val_accuracy: 0.53763 | val_logloss: 1.26081 |  0:00:10s
epoch 23 | loss: 1.26918 | train_accuracy: 0.53726 | train_logloss: 1.20366 | val_accuracy: 0.50968 | val_logloss: 1.29676 |  0:00:10s
epoch 24 | loss: 1.27095 | train_accuracy: 0.55717 | train_logloss: 1.16035 | val_accuracy: 0.51613 | val_logloss: 1.27544 |  0:00:11s
epoch 25 | loss: 1.26484 | train_accuracy: 0.54856 | train_logloss: 1.19317 | val_accuracy: 0.52151 | val_logloss: 1.27427 |  0:00:11s
epoch 26 | loss: 1.27824 | train_accuracy: 0.54748 | train_logloss: 1.19836 | val_accuracy: 0.50753 | val_logloss: 1.29172 |  0:00:12s
epoch 27 | loss: 1.24812 | train_accuracy: 0.53323 | train_logloss: 1.22739 | val_accuracy: 0.50753 | val_logloss: 1.32389 |  0:00:12s
epoch 28 | loss: 1.25899 | train_accuracy: 0.56416 | train_logloss: 1.15067 | val_accuracy: 0.52688 | val_logloss: 1.26061 |  0:00:12s
epoch 29 | loss: 1.2433  | train_accuracy: 0.5569  | train_logloss: 1.16869 | val_accuracy: 0.51613 | val_logloss: 1.2812  |  0:00:13s
epoch 30 | loss: 1.25517 | train_accuracy: 0.54237 | train_logloss: 1.17038 | val_accuracy: 0.51398 | val_logloss: 1.28952 |  0:00:13s
epoch 31 | loss: 1.2562  | train_accuracy: 0.56255 | train_logloss: 1.13558 | val_accuracy: 0.53548 | val_logloss: 1.27494 |  0:00:14s

Early stopping occurred at epoch 31 with best_epoch = 21 and best_val_logloss = 1.25156
epoch 0  | loss: 2.30301 | train_accuracy: 0.34185 | train_logloss: 2.0246  | val_accuracy: 0.32616 | val_logloss: 2.10216 |  0:00:00s
epoch 1  | loss: 1.70931 | train_accuracy: 0.41581 | train_logloss: 1.74475 | val_accuracy: 0.41442 | val_logloss: 1.85737 |  0:00:00s
epoch 2  | loss: 1.54586 | train_accuracy: 0.47095 | train_logloss: 1.42117 | val_accuracy: 0.43811 | val_logloss: 1.56637 |  0:00:01s
epoch 3  | loss: 1.47644 | train_accuracy: 0.47902 | train_logloss: 1.36013 | val_accuracy: 0.44779 | val_logloss: 1.47024 |  0:00:01s
epoch 4  | loss: 1.44069 | train_accuracy: 0.46772 | train_logloss: 1.4198  | val_accuracy: 0.44887 | val_logloss: 1.53392 |  0:00:02s
epoch 5  | loss: 1.40338 | train_accuracy: 0.52017 | train_logloss: 1.27823 | val_accuracy: 0.48116 | val_logloss: 1.38915 |  0:00:02s
epoch 6  | loss: 1.36601 | train_accuracy: 0.53443 | train_logloss: 1.26309 | val_accuracy: 0.49731 | val_logloss: 1.38752 |  0:00:03s
epoch 7  | loss: 1.33828 | train_accuracy: 0.51668 | train_logloss: 1.26707 | val_accuracy: 0.49731 | val_logloss: 1.39435 |  0:00:03s
epoch 8  | loss: 1.34039 | train_accuracy: 0.54492 | train_logloss: 1.22632 | val_accuracy: 0.50377 | val_logloss: 1.3459  |  0:00:03s
epoch 9  | loss: 1.33262 | train_accuracy: 0.53873 | train_logloss: 1.22174 | val_accuracy: 0.50377 | val_logloss: 1.37056 |  0:00:04s
epoch 10 | loss: 1.34421 | train_accuracy: 0.52448 | train_logloss: 1.27537 | val_accuracy: 0.49623 | val_logloss: 1.39879 |  0:00:04s
epoch 11 | loss: 1.31042 | train_accuracy: 0.53927 | train_logloss: 1.20759 | val_accuracy: 0.50269 | val_logloss: 1.32106 |  0:00:05s
epoch 12 | loss: 1.3168  | train_accuracy: 0.53873 | train_logloss: 1.21083 | val_accuracy: 0.52207 | val_logloss: 1.33408 |  0:00:05s
epoch 13 | loss: 1.31112 | train_accuracy: 0.55514 | train_logloss: 1.17968 | val_accuracy: 0.50377 | val_logloss: 1.32822 |  0:00:06s
epoch 14 | loss: 1.30153 | train_accuracy: 0.53093 | train_logloss: 1.21709 | val_accuracy: 0.49408 | val_logloss: 1.37149 |  0:00:06s
epoch 15 | loss: 1.3071  | train_accuracy: 0.52071 | train_logloss: 1.25194 | val_accuracy: 0.49408 | val_logloss: 1.38048 |  0:00:07s
epoch 16 | loss: 1.30485 | train_accuracy: 0.52017 | train_logloss: 1.2247  | val_accuracy: 0.50484 | val_logloss: 1.39554 |  0:00:07s
epoch 17 | loss: 1.31955 | train_accuracy: 0.55944 | train_logloss: 1.17371 | val_accuracy: 0.52637 | val_logloss: 1.31947 |  0:00:07s
epoch 18 | loss: 1.27883 | train_accuracy: 0.55325 | train_logloss: 1.18523 | val_accuracy: 0.52207 | val_logloss: 1.32274 |  0:00:08s
epoch 19 | loss: 1.28917 | train_accuracy: 0.55621 | train_logloss: 1.16423 | val_accuracy: 0.51776 | val_logloss: 1.33899 |  0:00:08s
epoch 20 | loss: 1.30393 | train_accuracy: 0.52582 | train_logloss: 1.24944 | val_accuracy: 0.50592 | val_logloss: 1.37586 |  0:00:09s
epoch 21 | loss: 1.27243 | train_accuracy: 0.55729 | train_logloss: 1.15762 | val_accuracy: 0.51991 | val_logloss: 1.3227  |  0:00:09s
epoch 22 | loss: 1.26376 | train_accuracy: 0.54492 | train_logloss: 1.19477 | val_accuracy: 0.51453 | val_logloss: 1.33584 |  0:00:10s
epoch 23 | loss: 1.25952 | train_accuracy: 0.53228 | train_logloss: 1.22031 | val_accuracy: 0.47686 | val_logloss: 1.42482 |  0:00:10s
epoch 24 | loss: 1.25775 | train_accuracy: 0.55917 | train_logloss: 1.17077 | val_accuracy: 0.51023 | val_logloss: 1.36566 |  0:00:11s
epoch 25 | loss: 1.25463 | train_accuracy: 0.57101 | train_logloss: 1.12849 | val_accuracy: 0.52099 | val_logloss: 1.31018 |  0:00:11s
epoch 26 | loss: 1.25083 | train_accuracy: 0.56536 | train_logloss: 1.14989 | val_accuracy: 0.507   | val_logloss: 1.32234 |  0:00:12s
epoch 27 | loss: 1.24119 | train_accuracy: 0.56912 | train_logloss: 1.13681 | val_accuracy: 0.5253  | val_logloss: 1.32774 |  0:00:12s
epoch 28 | loss: 1.23337 | train_accuracy: 0.56536 | train_logloss: 1.15286 | val_accuracy: 0.51238 | val_logloss: 1.3633  |  0:00:12s
epoch 29 | loss: 1.25722 | train_accuracy: 0.57047 | train_logloss: 1.12937 | val_accuracy: 0.51561 | val_logloss: 1.32123 |  0:00:13s
epoch 30 | loss: 1.25701 | train_accuracy: 0.55568 | train_logloss: 1.16631 | val_accuracy: 0.53175 | val_logloss: 1.36345 |  0:00:13s
epoch 31 | loss: 1.23124 | train_accuracy: 0.55729 | train_logloss: 1.15852 | val_accuracy: 0.50269 | val_logloss: 1.34481 |  0:00:14s
epoch 32 | loss: 1.2176  | train_accuracy: 0.54922 | train_logloss: 1.15567 | val_accuracy: 0.493   | val_logloss: 1.37311 |  0:00:14s
epoch 33 | loss: 1.23541 | train_accuracy: 0.57101 | train_logloss: 1.1452  | val_accuracy: 0.52637 | val_logloss: 1.34035 |  0:00:15s
epoch 34 | loss: 1.23275 | train_accuracy: 0.56885 | train_logloss: 1.1309  | val_accuracy: 0.52422 | val_logloss: 1.33618 |  0:00:15s
epoch 35 | loss: 1.22538 | train_accuracy: 0.56509 | train_logloss: 1.13324 | val_accuracy: 0.49839 | val_logloss: 1.35587 |  0:00:16s

Early stopping occurred at epoch 35 with best_epoch = 25 and best_val_logloss = 1.31018
epoch 0  | loss: 2.29061 | train_accuracy: 0.31361 | train_logloss: 2.06345 | val_accuracy: 0.31647 | val_logloss: 2.06341 |  0:00:00s
epoch 1  | loss: 1.77961 | train_accuracy: 0.383   | train_logloss: 1.67859 | val_accuracy: 0.38105 | val_logloss: 1.68027 |  0:00:00s
epoch 2  | loss: 1.59329 | train_accuracy: 0.44298 | train_logloss: 1.50084 | val_accuracy: 0.45533 | val_logloss: 1.47882 |  0:00:01s
epoch 3  | loss: 1.53262 | train_accuracy: 0.48144 | train_logloss: 1.40805 | val_accuracy: 0.46717 | val_logloss: 1.412   |  0:00:01s
epoch 4  | loss: 1.48616 | train_accuracy: 0.51318 | train_logloss: 1.34577 | val_accuracy: 0.49516 | val_logloss: 1.36707 |  0:00:02s
epoch 5  | loss: 1.45573 | train_accuracy: 0.47633 | train_logloss: 1.37943 | val_accuracy: 0.46179 | val_logloss: 1.37739 |  0:00:02s
epoch 6  | loss: 1.44143 | train_accuracy: 0.48709 | train_logloss: 1.35598 | val_accuracy: 0.46502 | val_logloss: 1.35881 |  0:00:03s
epoch 7  | loss: 1.38192 | train_accuracy: 0.51264 | train_logloss: 1.31517 | val_accuracy: 0.49839 | val_logloss: 1.32067 |  0:00:03s
epoch 8  | loss: 1.38169 | train_accuracy: 0.54142 | train_logloss: 1.23764 | val_accuracy: 0.53498 | val_logloss: 1.22959 |  0:00:04s
